trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
81,trial,It,46,It,39,soundFiles/Italian/lp300/common_voice_it_17437423.wav,soundFiles/Italian/lp300/common_voice_it_17433572.wav,1404864,Fri Jul 16 2021 02:25:05 GMT-0400 (Eastern Daylight Time),1712.7999999523165,1
82,trial,Ta,25,Ja,36,soundFiles/Tamil/lp300/common_voice_ta_19385685.wav,soundFiles/Japanese/lp300/common_voice_ja_21769368.wav,1413678,Fri Jul 16 2021 02:25:13 GMT-0400 (Eastern Daylight Time),1620.1999999880788,2
83,trial,It,4,En,3,soundFiles/Italian/lp300/common_voice_it_17415861.wav,soundFiles/English/lp300/common_voice_en_14785.wav,1424839,Fri Jul 16 2021 02:25:25 GMT-0400 (Eastern Daylight Time),1279.699999988079,1
84,trial,Sp,34,Ta,16,soundFiles/Spanish/lp300/common_voice_es_18363244.wav,soundFiles/Tamil/lp300/common_voice_ta_19305293.wav,1435014,Fri Jul 16 2021 02:25:35 GMT-0400 (Eastern Daylight Time),1836.6000000238416,2
85,trial,Ja,21,Ge,41,soundFiles/Japanese/lp300/common_voice_ja_20074565.wav,soundFiles/German/lp300/common_voice_de_18324600.wav,1444323,Fri Jul 16 2021 02:25:44 GMT-0400 (Eastern Daylight Time),886.9000000357628,7
86,trial,Ta,39,Ta,10,soundFiles/Tamil/lp300/common_voice_ta_19684375.wav,soundFiles/Tamil/lp300/common_voice_ta_19171925.wav,1454570,Fri Jul 16 2021 02:25:54 GMT-0400 (Eastern Daylight Time),1185.0999999642372,3
87,trial,Du,24,Ge,23,soundFiles/Dutch/lp300/common_voice_nl_17694830.wav,soundFiles/German/lp300/common_voice_de_17828232.wav,1462771,Fri Jul 16 2021 02:26:03 GMT-0400 (Eastern Daylight Time),1214.0,4
88,trial,Sp,20,Ge,1,soundFiles/Spanish/lp300/common_voice_es_18336252.wav,soundFiles/German/lp300/common_voice_de_17304060.wav,1474294,Fri Jul 16 2021 02:26:14 GMT-0400 (Eastern Daylight Time),1137.600000023842,5
89,trial,Ja,43,It,19,soundFiles/Japanese/lp300/common_voice_ja_22376326.wav,soundFiles/Italian/lp300/common_voice_it_17420120.wav,1484086,Fri Jul 16 2021 02:26:24 GMT-0400 (Eastern Daylight Time),1138.7999999523165,5
90,trial,Ta,17,Ta,2,soundFiles/Tamil/lp300/common_voice_ta_19305358.wav,soundFiles/Tamil/lp300/common_voice_ta_19083933.wav,1494472,Fri Jul 16 2021 02:26:34 GMT-0400 (Eastern Daylight Time),1562.3999999761581,6
91,trial,It,27,It,23,soundFiles/Italian/lp300/common_voice_it_17424839.wav,soundFiles/Italian/lp300/common_voice_it_17420604.wav,1508385,Fri Jul 16 2021 02:26:48 GMT-0400 (Eastern Daylight Time),969.0,6
92,trial,En,29,Ta,42,soundFiles/English/lp300/common_voice_en_25674.wav,soundFiles/Tamil/lp300/common_voice_ta_19761494.wav,1521117,Fri Jul 16 2021 02:27:01 GMT-0400 (Eastern Daylight Time),1801.3000000119212,2
93,trial,Ja,1,En,1,soundFiles/Japanese/lp300/common_voice_ja_19485250.wav,soundFiles/English/lp300/common_voice_en_12505.wav,1529987,Fri Jul 16 2021 02:27:10 GMT-0400 (Eastern Daylight Time),1343.5,2
94,trial,Du,44,Ge,7,soundFiles/Dutch/lp300/common_voice_nl_17695706.wav,soundFiles/German/lp300/common_voice_de_17363271.wav,1539631,Fri Jul 16 2021 02:27:19 GMT-0400 (Eastern Daylight Time),1472.6999999880788,4
95,trial,Sp,43,Du,27,soundFiles/Spanish/lp300/common_voice_es_18424433.wav,soundFiles/Dutch/lp300/common_voice_nl_17694953.wav,1553519,Fri Jul 16 2021 02:27:33 GMT-0400 (Eastern Daylight Time),4122.700000047684,2
96,trial,It,12,Sp,12,soundFiles/Italian/lp300/common_voice_it_17416561.wav,soundFiles/Spanish/lp300/common_voice_es_18322495.wav,1565279,Fri Jul 16 2021 02:27:45 GMT-0400 (Eastern Daylight Time),1409.1000000238419,3
97,trial,It,22,It,44,soundFiles/Italian/lp300/common_voice_it_17420554.wav,soundFiles/Italian/lp300/common_voice_it_17437119.wav,1579490,Fri Jul 16 2021 02:27:59 GMT-0400 (Eastern Daylight Time),1873.4000000357626,1
98,trial,Du,7,Du,5,soundFiles/Dutch/lp300/common_voice_nl_17694052.wav,soundFiles/Dutch/lp300/common_voice_nl_17693978.wav,1591997,Fri Jul 16 2021 02:28:12 GMT-0400 (Eastern Daylight Time),4051.400000035763,5
99,trial,Ge,24,Ge,6,soundFiles/German/lp300/common_voice_de_17853548.wav,soundFiles/German/lp300/common_voice_de_17353186.wav,1603121,Fri Jul 16 2021 02:28:23 GMT-0400 (Eastern Daylight Time),779.1999999880791,2
100,trial,Du,16,Sp,26,soundFiles/Dutch/lp300/common_voice_nl_17694470.wav,soundFiles/Spanish/lp300/common_voice_es_18342814.wav,1682641,Fri Jul 16 2021 02:29:42 GMT-0400 (Eastern Daylight Time),2179.699999988079,5
101,trial,Sp,18,It,43,soundFiles/Spanish/lp300/common_voice_es_18326665.wav,soundFiles/Italian/lp300/common_voice_it_17435406.wav,1692318,Fri Jul 16 2021 02:29:52 GMT-0400 (Eastern Daylight Time),2163.599999964237,5
102,trial,En,44,Ja,46,soundFiles/English/lp300/common_voice_en_34810.wav,soundFiles/Japanese/lp300/common_voice_ja_22621011.wav,1706470,Fri Jul 16 2021 02:30:06 GMT-0400 (Eastern Daylight Time),1002.399999976158,1
103,trial,Ta,26,It,30,soundFiles/Tamil/lp300/common_voice_ta_19422364.wav,soundFiles/Italian/lp300/common_voice_it_17426051.wav,1720491,Fri Jul 16 2021 02:30:20 GMT-0400 (Eastern Daylight Time),1450.4000000357626,5
104,trial,Ge,48,En,4,soundFiles/German/lp300/common_voice_de_18345073.wav,soundFiles/English/lp300/common_voice_en_16885.wav,1733562,Fri Jul 16 2021 02:30:33 GMT-0400 (Eastern Daylight Time),2399.800000011921,6
105,trial,Ja,29,It,38,soundFiles/Japanese/lp300/common_voice_ja_21461702.wav,soundFiles/Italian/lp300/common_voice_it_17433550.wav,1748273,Fri Jul 16 2021 02:30:48 GMT-0400 (Eastern Daylight Time),2089.199999988079,3
106,trial,Ta,6,Ta,8,soundFiles/Tamil/lp300/common_voice_ta_19159402.wav,soundFiles/Tamil/lp300/common_voice_ta_19171508.wav,1758624,Fri Jul 16 2021 02:30:58 GMT-0400 (Eastern Daylight Time),1155.899999976158,6
107,trial,Du,14,Ge,16,soundFiles/Dutch/lp300/common_voice_nl_17694387.wav,soundFiles/German/lp300/common_voice_de_17662346.wav,1767748,Fri Jul 16 2021 02:31:08 GMT-0400 (Eastern Daylight Time),2131.5,4
108,trial,Ja,31,Sp,24,soundFiles/Japanese/lp300/common_voice_ja_21567400.wav,soundFiles/Spanish/lp300/common_voice_es_18339452.wav,1778450,Fri Jul 16 2021 02:31:18 GMT-0400 (Eastern Daylight Time),1009.2000000476836,2
109,trial,It,42,It,48,soundFiles/Italian/lp300/common_voice_it_17435389.wav,soundFiles/Italian/lp300/common_voice_it_17437805.wav,1788834,Fri Jul 16 2021 02:31:29 GMT-0400 (Eastern Daylight Time),2233.0,5
110,trial,Ta,38,Ja,45,soundFiles/Tamil/lp300/common_voice_ta_19670962.wav,soundFiles/Japanese/lp300/common_voice_ja_22482087.wav,1796906,Fri Jul 16 2021 02:31:37 GMT-0400 (Eastern Daylight Time),2155.900000035763,3
111,trial,Ta,4,Du,35,soundFiles/Tamil/lp300/common_voice_ta_19093464.wav,soundFiles/Dutch/lp300/common_voice_nl_17695317.wav,1807803,Fri Jul 16 2021 02:31:48 GMT-0400 (Eastern Daylight Time),2208.199999988079,2
112,trial,Ja,5,Ge,32,soundFiles/Japanese/lp300/common_voice_ja_19507538.wav,soundFiles/German/lp300/common_voice_de_18221542.wav,1816896,Fri Jul 16 2021 02:31:57 GMT-0400 (Eastern Daylight Time),1668.0,5
113,trial,En,28,Ta,19,soundFiles/English/lp300/common_voice_en_25568.wav,soundFiles/Tamil/lp300/common_voice_ta_19310457.wav,1827629,Fri Jul 16 2021 02:32:07 GMT-0400 (Eastern Daylight Time),1267.600000023842,1
114,trial,Ja,23,Ja,27,soundFiles/Japanese/lp300/common_voice_ja_20190633.wav,soundFiles/Japanese/lp300/common_voice_ja_20847167.wav,1837126,Fri Jul 16 2021 02:32:17 GMT-0400 (Eastern Daylight Time),1810.0,2
115,trial,Sp,29,Ge,39,soundFiles/Spanish/lp300/common_voice_es_18344847.wav,soundFiles/German/lp300/common_voice_de_18306432.wav,1848663,Fri Jul 16 2021 02:32:28 GMT-0400 (Eastern Daylight Time),1336.5999999642372,3
