trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
60,trial,Du,23,It,30,soundFiles/Dutch/normalized/common_voice_nl_17694780.wav,soundFiles/Italian/normalized/common_voice_it_17426051.wav,1166909,Tue Jun 22 2021 14:51:13 GMT+0100 (West Africa Standard Time),2299.8800000005867,5
61,trial,Ge,37,Du,43,soundFiles/German/normalized/common_voice_de_18302858.wav,soundFiles/Dutch/normalized/common_voice_nl_17695672.wav,1178082,Tue Jun 22 2021 14:51:24 GMT+0100 (West Africa Standard Time),3048.049999999348,7
62,trial,Sp,16,En,11,soundFiles/Spanish/normalized/common_voice_es_18325613.wav,soundFiles/English/normalized/common_voice_en_21000.wav,1188323,Tue Jun 22 2021 14:51:34 GMT+0100 (West Africa Standard Time),1227.3500000010245,1
63,trial,Ta,3,En,43,soundFiles/Tamil/normalized/common_voice_ta_19093453.wav,soundFiles/English/normalized/common_voice_en_34446.wav,1196299,Tue Jun 22 2021 14:51:42 GMT+0100 (West Africa Standard Time),1522.4249999991152,1
64,trial,Ja,34,Du,11,soundFiles/Japanese/normalized/common_voice_ja_21647086.wav,soundFiles/Dutch/normalized/common_voice_nl_17694241.wav,1205889,Tue Jun 22 2021 14:51:52 GMT+0100 (West Africa Standard Time),2211.7049999998417,1
65,trial,Du,29,En,6,soundFiles/Dutch/normalized/common_voice_nl_17695033.wav,soundFiles/English/normalized/common_voice_en_18430.wav,1213223,Tue Jun 22 2021 14:51:59 GMT+0100 (West Africa Standard Time),1141.9850000003353,1
66,trial,It,20,Ge,16,soundFiles/Italian/normalized/common_voice_it_17420149.wav,soundFiles/German/normalized/common_voice_de_17662346.wav,1225077,Tue Jun 22 2021 14:52:11 GMT+0100 (West Africa Standard Time),4033.2199999992736,7
67,trial,Ge,1,Ge,17,soundFiles/German/normalized/common_voice_de_17304060.wav,soundFiles/German/normalized/common_voice_de_17670710.wav,1238502,Tue Jun 22 2021 14:52:25 GMT+0100 (West Africa Standard Time),1953.379999998957,6
68,trial,Ge,46,Sp,11,soundFiles/German/normalized/common_voice_de_18341643.wav,soundFiles/Spanish/normalized/common_voice_es_18321002.wav,1261672,Tue Jun 22 2021 14:52:48 GMT+0100 (West Africa Standard Time),13624.600000001023,1
69,trial,Sp,39,It,22,soundFiles/Spanish/normalized/common_voice_es_18385644.wav,soundFiles/Italian/normalized/common_voice_it_17420554.wav,1275767,Tue Jun 22 2021 14:53:02 GMT+0100 (West Africa Standard Time),1828.8649999995253,7
70,trial,It,4,Ja,38,soundFiles/Italian/normalized/common_voice_it_17415861.wav,soundFiles/Japanese/normalized/common_voice_ja_22213379.wav,1288185,Tue Jun 22 2021 14:53:14 GMT+0100 (West Africa Standard Time),1380.9650000003164,7
71,trial,Ta,15,It,39,soundFiles/Tamil/normalized/common_voice_ta_19303060.wav,soundFiles/Italian/normalized/common_voice_it_17433572.wav,1300002,Tue Jun 22 2021 14:53:26 GMT+0100 (West Africa Standard Time),2426.455000000773,5
72,trial,Ja,33,En,19,soundFiles/Japanese/normalized/common_voice_ja_21595327.wav,soundFiles/English/normalized/common_voice_en_23843.wav,1308064,Tue Jun 22 2021 14:53:34 GMT+0100 (West Africa Standard Time),1844.254999999888,1
73,trial,Sp,13,Ja,12,soundFiles/Spanish/normalized/common_voice_es_18323074.wav,soundFiles/Japanese/normalized/common_voice_ja_19779460.wav,1317691,Tue Jun 22 2021 14:53:44 GMT+0100 (West Africa Standard Time),1204.5449999985285,1
74,trial,En,16,It,10,soundFiles/English/normalized/common_voice_en_22594.wav,soundFiles/Italian/normalized/common_voice_it_17416492.wav,1333060,Tue Jun 22 2021 14:53:59 GMT+0100 (West Africa Standard Time),2002.5999999998605,1
75,trial,En,29,Du,5,soundFiles/English/normalized/common_voice_en_25674.wav,soundFiles/Dutch/normalized/common_voice_nl_17693978.wav,1344773,Tue Jun 22 2021 14:54:11 GMT+0100 (West Africa Standard Time),1242.0550000006333,1
76,trial,Ta,10,Sp,21,soundFiles/Tamil/normalized/common_voice_ta_19171925.wav,soundFiles/Spanish/normalized/common_voice_es_18337501.wav,1358085,Tue Jun 22 2021 14:54:24 GMT+0100 (West Africa Standard Time),1237.8150000004098,1
