trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
105,trial,Du,32,It,31,soundFiles/Dutch/lp300/common_voice_nl_17695227.wav,soundFiles/Italian/lp300/common_voice_it_17428102.wav,2637337,Fri Jul 16 2021 03:18:22 GMT-0700 (Pacific Daylight Time),1918.7000000001865,3
106,trial,Du,14,Ja,25,soundFiles/Dutch/lp300/common_voice_nl_17694387.wav,soundFiles/Japanese/lp300/common_voice_ja_20493568.wav,2646669,Fri Jul 16 2021 03:18:31 GMT-0700 (Pacific Daylight Time),1048.2000000001863,3
107,trial,En,37,Ta,7,soundFiles/English/lp300/common_voice_en_33114.wav,soundFiles/Tamil/lp300/common_voice_ta_19165158.wav,2660067,Fri Jul 16 2021 03:18:45 GMT-0700 (Pacific Daylight Time),2190.7999999998137,5
108,trial,En,25,It,34,soundFiles/English/lp300/common_voice_en_25282.wav,soundFiles/Italian/lp300/common_voice_it_17429552.wav,2667715,Fri Jul 16 2021 03:18:52 GMT-0700 (Pacific Daylight Time),965.0999999996277,2
109,trial,Du,31,It,28,soundFiles/Dutch/lp300/common_voice_nl_17695130.wav,soundFiles/Italian/lp300/common_voice_it_17425674.wav,2678335,Fri Jul 16 2021 03:19:03 GMT-0700 (Pacific Daylight Time),3461.1000000005592,5
110,trial,En,7,En,6,soundFiles/English/lp300/common_voice_en_18884.wav,soundFiles/English/lp300/common_voice_en_18430.wav,2687465,Fri Jul 16 2021 03:19:12 GMT-0700 (Pacific Daylight Time),1457.1999999992552,6
111,trial,En,13,En,15,soundFiles/English/lp300/common_voice_en_22307.wav,soundFiles/English/lp300/common_voice_en_22440.wav,2695907,Fri Jul 16 2021 03:19:21 GMT-0700 (Pacific Daylight Time),1251.5999999996275,3
112,trial,Sp,17,Ge,3,soundFiles/Spanish/lp300/common_voice_es_18326245.wav,soundFiles/German/lp300/common_voice_de_17331474.wav,2705413,Fri Jul 16 2021 03:19:30 GMT-0700 (Pacific Daylight Time),580.1000000005588,2
113,trial,Du,17,En,22,soundFiles/Dutch/lp300/common_voice_nl_17694507.wav,soundFiles/English/lp300/common_voice_en_24296.wav,2712927,Fri Jul 16 2021 03:19:38 GMT-0700 (Pacific Daylight Time),1158.2999999998135,3
114,trial,It,32,Ge,37,soundFiles/Italian/lp300/common_voice_it_17429468.wav,soundFiles/German/lp300/common_voice_de_18302858.wav,2721504,Fri Jul 16 2021 03:19:46 GMT-0700 (Pacific Daylight Time),676.9000000003724,3
115,trial,It,29,Ja,28,soundFiles/Italian/lp300/common_voice_it_17425822.wav,soundFiles/Japanese/lp300/common_voice_ja_21059511.wav,2733228,Fri Jul 16 2021 03:19:58 GMT-0700 (Pacific Daylight Time),928.4000000003723,4
116,trial,Sp,3,Sp,5,soundFiles/Spanish/lp300/common_voice_es_18311427.wav,soundFiles/Spanish/lp300/common_voice_es_18311729.wav,2741346,Fri Jul 16 2021 03:20:06 GMT-0700 (Pacific Daylight Time),547.0,3
117,trial,Ta,40,Ta,1,soundFiles/Tamil/lp300/common_voice_ta_19692758.wav,soundFiles/Tamil/lp300/common_voice_ta_19083403.wav,2753278,Fri Jul 16 2021 03:20:18 GMT-0700 (Pacific Daylight Time),2836.4000000003725,5
118,trial,Ta,22,En,38,soundFiles/Tamil/lp300/common_voice_ta_19341526.wav,soundFiles/English/lp300/common_voice_en_33478.wav,2761342,Fri Jul 16 2021 03:20:26 GMT-0700 (Pacific Daylight Time),820.2999999998137,5
119,trial,Ja,27,Ja,7,soundFiles/Japanese/lp300/common_voice_ja_20847167.wav,soundFiles/Japanese/lp300/common_voice_ja_19534151.wav,2767651,Fri Jul 16 2021 03:20:32 GMT-0700 (Pacific Daylight Time),698.8000000007451,5
120,trial,Sp,25,En,30,soundFiles/Spanish/lp300/common_voice_es_18342228.wav,soundFiles/English/lp300/common_voice_en_25792.wav,2780975,Fri Jul 16 2021 03:20:46 GMT-0700 (Pacific Daylight Time),902.8999999994412,5
121,trial,Sp,19,Ja,16,soundFiles/Spanish/lp300/common_voice_es_18330680.wav,soundFiles/Japanese/lp300/common_voice_ja_20073039.wav,2792166,Fri Jul 16 2021 03:20:57 GMT-0700 (Pacific Daylight Time),739.8999999994412,3
122,trial,Sp,11,Du,44,soundFiles/Spanish/lp300/common_voice_es_18321002.wav,soundFiles/Dutch/lp300/common_voice_nl_17695706.wav,2802091,Fri Jul 16 2021 03:21:07 GMT-0700 (Pacific Daylight Time),1567.8000000007448,3
123,trial,Ja,6,Ja,34,soundFiles/Japanese/lp300/common_voice_ja_19534055.wav,soundFiles/Japanese/lp300/common_voice_ja_21647086.wav,2811597,Fri Jul 16 2021 03:21:16 GMT-0700 (Pacific Daylight Time),2214.800000000745,3
124,trial,It,37,En,14,soundFiles/Italian/lp300/common_voice_it_17429633.wav,soundFiles/English/lp300/common_voice_en_22431.wav,2821985,Fri Jul 16 2021 03:21:27 GMT-0700 (Pacific Daylight Time),2165.9000000003725,3
125,trial,Du,2,Du,11,soundFiles/Dutch/lp300/common_voice_nl_17691514.wav,soundFiles/Dutch/lp300/common_voice_nl_17694241.wav,2830756,Fri Jul 16 2021 03:21:35 GMT-0700 (Pacific Daylight Time),2490.4000000003725,4
126,trial,Ta,21,Ja,20,soundFiles/Tamil/lp300/common_voice_ta_19340381.wav,soundFiles/Japanese/lp300/common_voice_ja_20074110.wav,2840438,Fri Jul 16 2021 03:21:45 GMT-0700 (Pacific Daylight Time),907.4000000003723,4
127,trial,En,47,En,4,soundFiles/English/lp300/common_voice_en_35328.wav,soundFiles/English/lp300/common_voice_en_16885.wav,2850197,Fri Jul 16 2021 03:21:55 GMT-0700 (Pacific Daylight Time),1058.2999999998137,5
128,trial,Ge,11,Ja,33,soundFiles/German/lp300/common_voice_de_17556480.wav,soundFiles/Japanese/lp300/common_voice_ja_21595327.wav,2860034,Fri Jul 16 2021 03:22:05 GMT-0700 (Pacific Daylight Time),969.1000000005588,4
129,trial,Sp,16,Sp,15,soundFiles/Spanish/lp300/common_voice_es_18325613.wav,soundFiles/Spanish/lp300/common_voice_es_18325554.wav,2870490,Fri Jul 16 2021 03:22:15 GMT-0700 (Pacific Daylight Time),970.2000000001863,4
130,trial,Sp,7,Ta,30,soundFiles/Spanish/lp300/common_voice_es_18315644.wav,soundFiles/Tamil/lp300/common_voice_ta_19523221.wav,2879825,Fri Jul 16 2021 03:22:24 GMT-0700 (Pacific Daylight Time),1431.0999999996275,3
131,trial,Ta,41,Du,22,soundFiles/Tamil/lp300/common_voice_ta_19693202.wav,soundFiles/Dutch/lp300/common_voice_nl_17694749.wav,2888868,Fri Jul 16 2021 03:22:33 GMT-0700 (Pacific Daylight Time),1956.9000000003725,1
